ebay_isbn,link,E price,A price,amazon_isbn,amazon_link,offer_type
9780071747059,https://www.ebay.com/itm/304805714777?epid=108959763&hash=item46f7d61b59%3Ag%3ARnoAAOSwT-Rj7AXG&amdata=enc%3AAQAIAAAAwBNhHRRi5%2FTiF%2Bxg8Ut965oPAIVQ15BnM1kZsEy%2Br97b8A93QmHYaOkr4afieB1EyfnaZH%2B3cqZeH6gNu2MQuABfKif%2F91bKRoNRjfUrpCw9vllnbVJseUSog11qFaVzA5IYik5MzQJhU4SaTxDgUjXeh5fZJch2xbAOvENkY5BrWz4ltol17ac16a86Py0dr4cWM5IQiR6%2B9x4aFyGMGKLIeVWwu0EIJ1x6zL3t9%2B6zV1QMYtk0fK8yiqGTBc9GPA%3D%3D%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,11.76,Price Failed,,https://amazon.com/Wall-Street-Money-Machine-Enhancement/dp/0910019703/ref=sr_1_1?keywords=0910019703&qid=1694925728&sr=8-1,N/A
9780515087376,https://www.ebay.com/itm/254527375775?epid=573075&hash=item3b4303899f%3Ag%3ALG8AAOSweVZeVxAN&amdata=enc%3AAQAIAAAA4IMWGv70oWfCJsmadWJ0hNOxrqQjEB%2FYAC7X2THIb6wOleKT6vjQIu8SJv%2F%2B1novJyFfDFuJU%2FlflYeqrCgVSVq9YWdI1ySB04y4m1NGrMQz182183t2tbjZxvngx1OblupXpUHgpWk2ZK%2Bj7QgS%2B4M2cdjZQ0%2FBJaRiFxWst5a8jUNqO2HmrTuFJMRBgii56YyUMi4hWrAGyjosRczdLaMzsDjWM0trDQTCR4CTJ4Ej5SPp6zoeARO7vdaTPW130XhZXpclRQxDGL%2FwLGNtVPi%2FbK3RqyYAzzsnsLk2csVO%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,4.57,Price Failed,,https://amazon.com/How-Be-Rich-Paul-Getty/dp/0515087378/ref=sr_1_1?keywords=9780515087376&qid=1694925752&sr=8-1,N/A
9780515087376,https://www.ebay.com/itm/254527375775?epid=573075&hash=item3b4303899f%3Ag%3ALG8AAOSweVZeVxAN&amdata=enc%3AAQAIAAAA4IMWGv70oWfCJsmadWJ0hNOxrqQjEB%2FYAC7X2THIb6wOleKT6vjQIu8SJv%2F%2B1novJyFfDFuJU%2FlflYeqrCgVSVq9YWdI1ySB04y4m1NGrMQz182183t2tbjZxvngx1OblupXpUHgpWk2ZK%2Bj7QgS%2B4M2cdjZQ0%2FBJaRiFxWst5a8jUNqO2HmrTuFJMRBgii56YyUMi4hWrAGyjosRczdLaMzsDjWM0trDQTCR4CTJ4Ej5SPp6zoeARO7vdaTPW130XhZXpclRQxDGL%2FwLGNtVPi%2FbK3RqyYAzzsnsLk2csVO%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,4.57,Price Failed,,https://amazon.com/How-Be-Rich-Paul-Getty/dp/0515087378/ref=sr_1_1?keywords=9780515087376&qid=1694925752&sr=8-1,N/A
9780515087376,https://www.ebay.com/itm/254527375775?epid=573075&hash=item3b4303899f%3Ag%3ALG8AAOSweVZeVxAN&amdata=enc%3AAQAIAAAA4IMWGv70oWfCJsmadWJ0hNOxrqQjEB%2FYAC7X2THIb6wOleKT6vjQIu8SJv%2F%2B1novJyFfDFuJU%2FlflYeqrCgVSVq9YWdI1ySB04y4m1NGrMQz182183t2tbjZxvngx1OblupXpUHgpWk2ZK%2Bj7QgS%2B4M2cdjZQ0%2FBJaRiFxWst5a8jUNqO2HmrTuFJMRBgii56YyUMi4hWrAGyjosRczdLaMzsDjWM0trDQTCR4CTJ4Ej5SPp6zoeARO7vdaTPW130XhZXpclRQxDGL%2FwLGNtVPi%2FbK3RqyYAzzsnsLk2csVO%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,4.57,Price Failed,,https://amazon.com/Creating-Wealth-Retire-Allens-Principles/dp/0671621009/ref=sr_1_1?keywords=0671621009&qid=1694925773&sr=8-1,N/A
9780515087376,https://www.ebay.com/itm/254527375775?epid=573075&hash=item3b4303899f%3Ag%3ALG8AAOSweVZeVxAN&amdata=enc%3AAQAIAAAA4IMWGv70oWfCJsmadWJ0hNOxrqQjEB%2FYAC7X2THIb6wOleKT6vjQIu8SJv%2F%2B1novJyFfDFuJU%2FlflYeqrCgVSVq9YWdI1ySB04y4m1NGrMQz182183t2tbjZxvngx1OblupXpUHgpWk2ZK%2Bj7QgS%2B4M2cdjZQ0%2FBJaRiFxWst5a8jUNqO2HmrTuFJMRBgii56YyUMi4hWrAGyjosRczdLaMzsDjWM0trDQTCR4CTJ4Ej5SPp6zoeARO7vdaTPW130XhZXpclRQxDGL%2FwLGNtVPi%2FbK3RqyYAzzsnsLk2csVO%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,4.57,Price Failed,,https://amazon.com/Creating-Wealth-Retire-Allens-Principles/dp/0671621009/ref=sr_1_1?keywords=0671621009&qid=1694925773&sr=8-1,N/A
9781438993188,https://www.ebay.com/itm/374580588916?epid=92415900&hash=item5736be3174%3Ag%3AFH8AAOSwQBdf%7Ez78&amdata=enc%3AAQAIAAAA4DilHI7Z0%2FLGr1tX119u0eBXtO7fNcxbfBmv5nvALdGDoAZtzvKMfQ41DDktgua8HYddvJU%2FauBVJBsOkM0bTbTkT9df2cC7KYcQkSjhxyEtVZgaTqEWNXmVtv6pajoBgdQkuNtJhsxMntAsYIKATFXwByT0gYriQN860mYQnXfcfW8C6VZmH2kQklocW2nXDQAg7mWoeDwek2P%2FNygIwQPXTK7SKqW3rkU%2F1ipY%2BG6Pvyq3KUiz%2BlqvoVkusYMN2TWhHwnIKsnqI0Q4mdvOjieNYMTGsNkE4bB%2F95Bv2ftS%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,15.03,Price Failed,,https://amazon.com/Renters-Win-Home-Owners-Lose/dp/1438993188/ref=sr_1_1?keywords=1438993188&qid=1694925798&sr=8-1,N/A
9781438993188,https://www.ebay.com/itm/374580588916?epid=92415900&hash=item5736be3174%3Ag%3AFH8AAOSwQBdf%7Ez78&amdata=enc%3AAQAIAAAA4DilHI7Z0%2FLGr1tX119u0eBXtO7fNcxbfBmv5nvALdGDoAZtzvKMfQ41DDktgua8HYddvJU%2FauBVJBsOkM0bTbTkT9df2cC7KYcQkSjhxyEtVZgaTqEWNXmVtv6pajoBgdQkuNtJhsxMntAsYIKATFXwByT0gYriQN860mYQnXfcfW8C6VZmH2kQklocW2nXDQAg7mWoeDwek2P%2FNygIwQPXTK7SKqW3rkU%2F1ipY%2BG6Pvyq3KUiz%2BlqvoVkusYMN2TWhHwnIKsnqI0Q4mdvOjieNYMTGsNkE4bB%2F95Bv2ftS%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,15.03,Price Failed,,https://amazon.com/Renters-Win-Home-Owners-Lose/dp/1438993188/ref=sr_1_1?keywords=1438993188&qid=1694925798&sr=8-1,N/A
9781438993188,https://www.ebay.com/itm/374580588916?epid=92415900&hash=item5736be3174%3Ag%3AFH8AAOSwQBdf%7Ez78&amdata=enc%3AAQAIAAAA4DilHI7Z0%2FLGr1tX119u0eBXtO7fNcxbfBmv5nvALdGDoAZtzvKMfQ41DDktgua8HYddvJU%2FauBVJBsOkM0bTbTkT9df2cC7KYcQkSjhxyEtVZgaTqEWNXmVtv6pajoBgdQkuNtJhsxMntAsYIKATFXwByT0gYriQN860mYQnXfcfW8C6VZmH2kQklocW2nXDQAg7mWoeDwek2P%2FNygIwQPXTK7SKqW3rkU%2F1ipY%2BG6Pvyq3KUiz%2BlqvoVkusYMN2TWhHwnIKsnqI0Q4mdvOjieNYMTGsNkE4bB%2F95Bv2ftS%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,15.03,Price Failed,,https://amazon.com/Principles-Securities-Regulation-Revised-Hornbook-ebook/dp/B06XBGBWM9/ref=sr_1_1?keywords=9781683288299&qid=1694925816&sr=8-1,N/A
9781438993188,https://www.ebay.com/itm/374580588916?epid=92415900&hash=item5736be3174%3Ag%3AFH8AAOSwQBdf%7Ez78&amdata=enc%3AAQAIAAAA4DilHI7Z0%2FLGr1tX119u0eBXtO7fNcxbfBmv5nvALdGDoAZtzvKMfQ41DDktgua8HYddvJU%2FauBVJBsOkM0bTbTkT9df2cC7KYcQkSjhxyEtVZgaTqEWNXmVtv6pajoBgdQkuNtJhsxMntAsYIKATFXwByT0gYriQN860mYQnXfcfW8C6VZmH2kQklocW2nXDQAg7mWoeDwek2P%2FNygIwQPXTK7SKqW3rkU%2F1ipY%2BG6Pvyq3KUiz%2BlqvoVkusYMN2TWhHwnIKsnqI0Q4mdvOjieNYMTGsNkE4bB%2F95Bv2ftS%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,15.03,Price Failed,,https://amazon.com/Principles-Securities-Regulation-Revised-Hornbook-ebook/dp/B06XBGBWM9/ref=sr_1_1?keywords=9781683288299&qid=1694925816&sr=8-1,N/A
9798215216835,https://www.ebay.com/itm/385643448500?hash=item59ca2408b4%3Ag%3AlncAAOSwf2NkcxWQ&amdata=enc%3AAQAIAAAAwPguWm4StC8ybpHJABeRxxlzww8y9VfPnR1mVJN32Ux1wgrbqiFb7q2rT50iXSffnXbv3%2BUsAUlyc07RmM8hLFAL%2Fs3do91Zvcz9uRPL%2BxCeVZsVkyHUe1WAg76Hn6dY3W0tVE5jWHrFs1vbCVA4wJtBDfZTNGvyrTZn8c9n6hDyhgGuJIkYQSDhZv49PiW0UGsU%2BybvLFoVfUF1vRuAAU7flqUnjz6G979EPt9ID8WX76T%2Fr9aCXVht7aUeEpkbMA%3D%3D%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,19.97,Price Failed,,https://amazon.com/Investing-Stock-Market-Smart-Beginners-ebook/dp/B0C22T1QZ1/ref=sr_1_1?keywords=9798215216835&qid=1694925840&sr=8-1,N/A
9798215216835,https://www.ebay.com/itm/385643448500?hash=item59ca2408b4%3Ag%3AlncAAOSwf2NkcxWQ&amdata=enc%3AAQAIAAAAwPguWm4StC8ybpHJABeRxxlzww8y9VfPnR1mVJN32Ux1wgrbqiFb7q2rT50iXSffnXbv3%2BUsAUlyc07RmM8hLFAL%2Fs3do91Zvcz9uRPL%2BxCeVZsVkyHUe1WAg76Hn6dY3W0tVE5jWHrFs1vbCVA4wJtBDfZTNGvyrTZn8c9n6hDyhgGuJIkYQSDhZv49PiW0UGsU%2BybvLFoVfUF1vRuAAU7flqUnjz6G979EPt9ID8WX76T%2Fr9aCXVht7aUeEpkbMA%3D%3D%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,19.97,Price Failed,,https://amazon.com/Investing-Stock-Market-Smart-Beginners-ebook/dp/B0C22T1QZ1/ref=sr_1_1?keywords=9798215216835&qid=1694925840&sr=8-1,N/A
9780071786980,https://www.ebay.com/itm/265417506996?epid=109277761&hash=item3dcc1dc0b4%3Ag%3APz8AAOSwRrJhncdk&amdata=enc%3AAQAIAAAA4NzIgb27RIatmPjJC%2FibBy9Bxgpz5IVKz81CvuxSFfoV%2FgAMXo%2FJRncbJFbNCu44UoGJgKFjCtlFlhwwBAy1HW5E38GphfmIQS6JA9U1BHNm8XdDnkUPxRBTeJ4vLgx1dPq8urGb1C7pPly%2F8Oe0P%2B32t31vxNiWzM2ZDbhAAPVJsMzTYCLkQssV3ClcRA7UPU2vxL6vDTpsjtd4PjFk9pwXDt2Ypt9NAVz8ZW%2FEqEJ6lsoc%2FLnO80PA%2BXHLMDi4ZmLQsVURN9uUeElTIQEmsIipqYt57BOp6mx6J0ijXjlY%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,3.75,Price Failed,,https://amazon.com/Secrets-Getting-Rich-Amazing-Wealth/dp/1630061611/ref=sr_1_1?keywords=1630061611&qid=1694925855&sr=8-1,N/A
9780071786980,https://www.ebay.com/itm/265417506996?epid=109277761&hash=item3dcc1dc0b4%3Ag%3APz8AAOSwRrJhncdk&amdata=enc%3AAQAIAAAA4NzIgb27RIatmPjJC%2FibBy9Bxgpz5IVKz81CvuxSFfoV%2FgAMXo%2FJRncbJFbNCu44UoGJgKFjCtlFlhwwBAy1HW5E38GphfmIQS6JA9U1BHNm8XdDnkUPxRBTeJ4vLgx1dPq8urGb1C7pPly%2F8Oe0P%2B32t31vxNiWzM2ZDbhAAPVJsMzTYCLkQssV3ClcRA7UPU2vxL6vDTpsjtd4PjFk9pwXDt2Ypt9NAVz8ZW%2FEqEJ6lsoc%2FLnO80PA%2BXHLMDi4ZmLQsVURN9uUeElTIQEmsIipqYt57BOp6mx6J0ijXjlY%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,3.75,Price Failed,,https://amazon.com/Financial-Fitness-Forever-Steps-Money/dp/0071786988/ref=sr_1_1?keywords=9780071786980&qid=1694925866&sr=8-1,N/A
9780071786980,https://www.ebay.com/itm/265417506996?epid=109277761&hash=item3dcc1dc0b4%3Ag%3APz8AAOSwRrJhncdk&amdata=enc%3AAQAIAAAA4NzIgb27RIatmPjJC%2FibBy9Bxgpz5IVKz81CvuxSFfoV%2FgAMXo%2FJRncbJFbNCu44UoGJgKFjCtlFlhwwBAy1HW5E38GphfmIQS6JA9U1BHNm8XdDnkUPxRBTeJ4vLgx1dPq8urGb1C7pPly%2F8Oe0P%2B32t31vxNiWzM2ZDbhAAPVJsMzTYCLkQssV3ClcRA7UPU2vxL6vDTpsjtd4PjFk9pwXDt2Ypt9NAVz8ZW%2FEqEJ6lsoc%2FLnO80PA%2BXHLMDi4ZmLQsVURN9uUeElTIQEmsIipqYt57BOp6mx6J0ijXjlY%7Ctkp%3ABk9SR6LD9JbUYg&LH_BIN=1,3.75,Price Failed,,https://amazon.com/Financial-Fitness-Forever-Steps-Money/dp/0071786988/ref=sr_1_1?keywords=9780071786980&qid=1694925866&sr=8-1,N/A
9781118114018,https://www.ebay.com/itm/382721611523?epid=109034309&hash=item591bfc5703%3Ag%3Ap7AAAOSwMhVcNy4y&amdata=enc%3AAQAIAAAAwBg%2FLB6Id3cFVfA5C8rHL7nwwRgwH1ynqVKg84LnnAugqS9QwueWyR37QtWUvxW8BuQXYjgzeBmIqTJrIPdaO%2FzyhXVJe1vFQppjeiKCuHyhJPFWgBTK3x%2BNTtCP0OcdWF2WCO1dBtU%2BvQCfyw9zc19HycMbHncrj7X2cl3dWIFhdgYnK2FDygiMio5S5QBZt6aWl5gdVQQM6pvpz%2FPFAs0MA5lyVCZEIKKGyFxPXiBIruL6M5Gp2RnfhKbwV9J1iA%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,49.99,Price Failed,,https://amazon.com/Naked-Forex-High-Probability-Techniques-Indicators/dp/1118114019/ref=sr_1_1?keywords=1118114019&qid=1694925888&sr=8-1,N/A
9781118114018,https://www.ebay.com/itm/382721611523?epid=109034309&hash=item591bfc5703%3Ag%3Ap7AAAOSwMhVcNy4y&amdata=enc%3AAQAIAAAAwBg%2FLB6Id3cFVfA5C8rHL7nwwRgwH1ynqVKg84LnnAugqS9QwueWyR37QtWUvxW8BuQXYjgzeBmIqTJrIPdaO%2FzyhXVJe1vFQppjeiKCuHyhJPFWgBTK3x%2BNTtCP0OcdWF2WCO1dBtU%2BvQCfyw9zc19HycMbHncrj7X2cl3dWIFhdgYnK2FDygiMio5S5QBZt6aWl5gdVQQM6pvpz%2FPFAs0MA5lyVCZEIKKGyFxPXiBIruL6M5Gp2RnfhKbwV9J1iA%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,49.99,Price Failed,,https://amazon.com/Naked-Forex-High-Probability-Techniques-Indicators/dp/1118114019/ref=sr_1_1?keywords=1118114019&qid=1694925888&sr=8-1,N/A
9781118114018,https://www.ebay.com/itm/382721611523?epid=109034309&hash=item591bfc5703%3Ag%3Ap7AAAOSwMhVcNy4y&amdata=enc%3AAQAIAAAAwBg%2FLB6Id3cFVfA5C8rHL7nwwRgwH1ynqVKg84LnnAugqS9QwueWyR37QtWUvxW8BuQXYjgzeBmIqTJrIPdaO%2FzyhXVJe1vFQppjeiKCuHyhJPFWgBTK3x%2BNTtCP0OcdWF2WCO1dBtU%2BvQCfyw9zc19HycMbHncrj7X2cl3dWIFhdgYnK2FDygiMio5S5QBZt6aWl5gdVQQM6pvpz%2FPFAs0MA5lyVCZEIKKGyFxPXiBIruL6M5Gp2RnfhKbwV9J1iA%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,49.99,Price Failed,,https://amazon.com/Diary-Very-Bad-Year-Confessions/dp/0061965308/ref=sr_1_1?keywords=0061965308&qid=1694925908&sr=8-1,N/A
9781118114018,https://www.ebay.com/itm/382721611523?epid=109034309&hash=item591bfc5703%3Ag%3Ap7AAAOSwMhVcNy4y&amdata=enc%3AAQAIAAAAwBg%2FLB6Id3cFVfA5C8rHL7nwwRgwH1ynqVKg84LnnAugqS9QwueWyR37QtWUvxW8BuQXYjgzeBmIqTJrIPdaO%2FzyhXVJe1vFQppjeiKCuHyhJPFWgBTK3x%2BNTtCP0OcdWF2WCO1dBtU%2BvQCfyw9zc19HycMbHncrj7X2cl3dWIFhdgYnK2FDygiMio5S5QBZt6aWl5gdVQQM6pvpz%2FPFAs0MA5lyVCZEIKKGyFxPXiBIruL6M5Gp2RnfhKbwV9J1iA%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,49.99,Price Failed,,https://amazon.com/Diary-Very-Bad-Year-Confessions/dp/0061965308/ref=sr_1_1?keywords=0061965308&qid=1694925908&sr=8-1,N/A
9781933914022,https://www.ebay.com/itm/193285918779?epid=57023849&hash=item2d00bd103b%3Ag%3AK0MAAOSwAkpf%7E5Yx&amdata=enc%3AAQAIAAAAwM9E%2Bbh7U2MLp7se06pTU7IEYK9f0RunDffNLnmy9vOtuBY4k%2F8MEPEfomrA7bFpSczRja6tnRvp7RNGRc7LwlAJdU7a0AbAiUXt%2FT6Et9nAGzB%2Fqd5QiqM8jMtp1%2FeHJyDllOMldhvDNPn6CufcFnT4k%2BcZ%2Bz5KR29q38H5aferrzkXINVF%2FSZ9MtUq8EK20UCWx9XrmM%2FKiuo6PdhJk%2FHce9Hv6MFoL6%2BIsdTP%2Fuc9AAaj%2BwDoMFzlQxL8L8GE2Q%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,4.99,Price Failed,,https://amazon.com/Why-We-Want-You-to-Be-Rich-audiobook/dp/B000JJ4OOA/ref=sr_1_1?keywords=9781933914022&qid=1694925932&sr=8-1,N/A
9781933914022,https://www.ebay.com/itm/193285918779?epid=57023849&hash=item2d00bd103b%3Ag%3AK0MAAOSwAkpf%7E5Yx&amdata=enc%3AAQAIAAAAwM9E%2Bbh7U2MLp7se06pTU7IEYK9f0RunDffNLnmy9vOtuBY4k%2F8MEPEfomrA7bFpSczRja6tnRvp7RNGRc7LwlAJdU7a0AbAiUXt%2FT6Et9nAGzB%2Fqd5QiqM8jMtp1%2FeHJyDllOMldhvDNPn6CufcFnT4k%2BcZ%2Bz5KR29q38H5aferrzkXINVF%2FSZ9MtUq8EK20UCWx9XrmM%2FKiuo6PdhJk%2FHce9Hv6MFoL6%2BIsdTP%2Fuc9AAaj%2BwDoMFzlQxL8L8GE2Q%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,4.99,Price Failed,,https://amazon.com/Why-We-Want-You-to-Be-Rich-audiobook/dp/B000JJ4OOA/ref=sr_1_1?keywords=9781933914022&qid=1694925932&sr=8-1,N/A
9781933914022,https://www.ebay.com/itm/193285918779?epid=57023849&hash=item2d00bd103b%3Ag%3AK0MAAOSwAkpf%7E5Yx&amdata=enc%3AAQAIAAAAwM9E%2Bbh7U2MLp7se06pTU7IEYK9f0RunDffNLnmy9vOtuBY4k%2F8MEPEfomrA7bFpSczRja6tnRvp7RNGRc7LwlAJdU7a0AbAiUXt%2FT6Et9nAGzB%2Fqd5QiqM8jMtp1%2FeHJyDllOMldhvDNPn6CufcFnT4k%2BcZ%2Bz5KR29q38H5aferrzkXINVF%2FSZ9MtUq8EK20UCWx9XrmM%2FKiuo6PdhJk%2FHce9Hv6MFoL6%2BIsdTP%2Fuc9AAaj%2BwDoMFzlQxL8L8GE2Q%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,4.99,Price Failed,,https://amazon.com/American-Hedge-Fund-Million-Operator/dp/0979549701/ref=sr_1_1?keywords=0979549701&qid=1694925955&sr=8-1,N/A
9781933914022,https://www.ebay.com/itm/193285918779?epid=57023849&hash=item2d00bd103b%3Ag%3AK0MAAOSwAkpf%7E5Yx&amdata=enc%3AAQAIAAAAwM9E%2Bbh7U2MLp7se06pTU7IEYK9f0RunDffNLnmy9vOtuBY4k%2F8MEPEfomrA7bFpSczRja6tnRvp7RNGRc7LwlAJdU7a0AbAiUXt%2FT6Et9nAGzB%2Fqd5QiqM8jMtp1%2FeHJyDllOMldhvDNPn6CufcFnT4k%2BcZ%2Bz5KR29q38H5aferrzkXINVF%2FSZ9MtUq8EK20UCWx9XrmM%2FKiuo6PdhJk%2FHce9Hv6MFoL6%2BIsdTP%2Fuc9AAaj%2BwDoMFzlQxL8L8GE2Q%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,4.99,Price Failed,,https://amazon.com/American-Hedge-Fund-Million-Operator/dp/0979549701/ref=sr_1_1?keywords=0979549701&qid=1694925955&sr=8-1,N/A
9780812927894,https://www.ebay.com/itm/285476872463?epid=784372&hash=item4277bf610f%3Ag%3AzxsAAOSwygBf%7E17F&amdata=enc%3AAQAIAAAAwHf6i%2BXC1lU%2FnyLhidgdQLevVoIBrRq0rq%2B2USbSxOn5EYumc%2BYOS79jGC9Ku0vmsM7I6HZTA0PZJVK7UP10naQE%2FhBcqi6MKUODpffz9Nem%2BdTMt53aQ80I%2BvMSgMU%2Bi5ezxTAfwY9C%2BjvoHQvH5cAizh64Ytsm2vnqxNNgBz0S0Z3gGyirFNCH7Y9eUp6fCSRivmGN9FqRVybR9RYSv8EFhLNv%2Fm6tXaM043L3oTWWC0%2BeJTYmXM38JUy9QILGaw%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,15.63,Price Failed,,https://amazon.com/Riding-Bull-Madness-Merrill-Lynch/dp/0812927893/ref=sr_1_1?keywords=0812927893&qid=1694925979&sr=8-1,N/A
9780812927894,https://www.ebay.com/itm/285476872463?epid=784372&hash=item4277bf610f%3Ag%3AzxsAAOSwygBf%7E17F&amdata=enc%3AAQAIAAAAwHf6i%2BXC1lU%2FnyLhidgdQLevVoIBrRq0rq%2B2USbSxOn5EYumc%2BYOS79jGC9Ku0vmsM7I6HZTA0PZJVK7UP10naQE%2FhBcqi6MKUODpffz9Nem%2BdTMt53aQ80I%2BvMSgMU%2Bi5ezxTAfwY9C%2BjvoHQvH5cAizh64Ytsm2vnqxNNgBz0S0Z3gGyirFNCH7Y9eUp6fCSRivmGN9FqRVybR9RYSv8EFhLNv%2Fm6tXaM043L3oTWWC0%2BeJTYmXM38JUy9QILGaw%3D%3D%7Ctkp%3ABk9SR6DD9JbUYg&LH_BIN=1,15.63,Price Failed,,https://amazon.com/Riding-Bull-Madness-Merrill-Lynch/dp/0812927893/ref=sr_1_1?keywords=0812927893&qid=1694925979&sr=8-1,N/A
